Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
239,9600,0.9497641324996948,0.9346588253974915,0.9344978332519531,0.9259910583496094,40,34.10021567169345,espresso,0.08106596022844315,cup,0.07476922124624252,plate,0.04423188045620918,wooden_spoon,0.03081502765417099,spatula,0.02008020505309105,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
240,9640,0.9520450830459595,0.9363920092582703,0.9354416131973267,0.9254926443099976,40,32.18906521593342,cup,0.07932137697935104,espresso,0.07605456560850143,plate,0.04634792357683182,wooden_spoon,0.031342633068561554,spatula,0.01892212964594364,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
241,9680,0.953832745552063,0.9410017132759094,0.9408179521560669,0.9268967509269714,40,34.27168218082827,espresso,0.07904337346553802,cup,0.07467285543680191,plate,0.0440189391374588,wooden_spoon,0.03285851702094078,spatula,0.019204970449209213,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
242,9720,0.9575207233428955,0.9452675580978394,0.9454523921012878,0.9292491674423218,40,33.39233591606831,espresso,0.07788883149623871,cup,0.07386711984872818,plate,0.04451478645205498,wooden_spoon,0.03539518639445305,spatula,0.01968921720981598,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
243,9760,0.9591489434242249,0.9498239755630493,0.9500336647033691,0.9413065910339355,40,28.597204817159664,espresso,0.07724747806787491,cup,0.07608149945735931,plate,0.04869447648525238,wooden_spoon,0.0364094041287899,spatula,0.02013823576271534,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
244,9800,0.9613423347473145,0.9521368145942688,0.9525867700576782,0.9383284449577332,40,28.958439834005528,espresso,0.07446212321519852,cup,0.07404876500368118,plate,0.04314301162958145,wooden_spoon,0.035803720355033875,spatula,0.01956614851951599,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
245,9840,0.9690142869949341,0.9542865753173828,0.9540441036224365,0.9461020231246948,40,32.37340291161897,cup,0.0733991488814354,espresso,0.0722956582903862,plate,0.04541459679603577,wooden_spoon,0.042405690997838974,spatula,0.0211546141654253,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
246,9880,0.9655777215957642,0.9557812809944153,0.9553778171539307,0.9478790163993835,40,34.37596185398972,cup,0.07635476440191269,espresso,0.07507999986410141,plate,0.048338714987039566,wooden_spoon,0.04193580523133278,spatula,0.01998373121023178,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
247,9920,0.9669567942619324,0.957338809967041,0.9576399922370911,0.9487982988357544,40,34.92656458352486,cup,0.07582146674394608,espresso,0.07474219799041748,plate,0.051377106457948685,wooden_spoon,0.04277825728058815,spatula,0.01907166838645935,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
248,9960,0.9684540629386902,0.9576901197433472,0.9574465155601501,0.9440756440162659,40,34.76530855216272,espresso,0.07259087264537811,cup,0.07240544259548187,plate,0.05144670605659485,wooden_spoon,0.04102334752678871,spatula,0.019130941480398178,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
249,10000,0.970252275466919,0.9594060778617859,0.9591820240020752,0.9450704455375671,40,35.31939275618647,cup,0.07486961781978607,espresso,0.07441198080778122,plate,0.053436581045389175,wooden_spoon,0.0451238714158535,spatula,0.020990578457713127,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
250,10040,0.9738121032714844,0.9602632522583008,0.9603865742683411,0.94971764087677,40,35.829824937840556,cup,0.07629161328077316,espresso,0.07410884648561478,plate,0.0529165081679821,wooden_spoon,0.05009697750210762,spatula,0.020292337983846664,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
251,10080,0.9753265976905823,0.9625532031059265,0.962824821472168,0.9467231631278992,40,34.43588806215315,espresso,0.07726146280765533,cup,0.07547570019960403,plate,0.05603868141770363,wooden_spoon,0.052609313279390335,spatula,0.021011965349316597,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
252,10120,0.9793922901153564,0.9659940004348755,0.9663090705871582,0.9574772715568542,40,36.321598968529706,espresso,0.06720048189163208,cup,0.06714823096990585,wooden_spoon,0.04657340794801712,plate,0.044002778828144073,spatula,0.02211056835949421,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
253,10160,0.9805023670196533,0.9674949645996094,0.9677208065986633,0.9572271704673767,40,36.78160978782587,cup,0.07772097736597061,espresso,0.07520513981580734,wooden_spoon,0.058221980929374695,plate,0.04528874158859253,spatula,0.02300475724041462,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
254,10200,0.988353431224823,0.97107994556427,0.9707803130149841,0.9512028694152832,40,38.164734593325555,cup,0.07905013114213943,espresso,0.07546178251504898,wooden_spoon,0.06739026308059692,plate,0.05852385237812996,spatula,0.021117137745022774,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
255,10240,0.989387571811676,0.9737259149551392,0.9730688333511353,0.9625629186630249,40,39.184045352585755,cup,0.07240667939186096,espresso,0.07162699103355408,wooden_spoon,0.06182672455906868,plate,0.05714717507362366,spatula,0.020832058042287827,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
256,10280,0.9922773838043213,0.9755972027778625,0.9746319055557251,0.96183842420578,40,38.854611509728926,cup,0.07420704513788223,espresso,0.07230783998966217,wooden_spoon,0.0664791613817215,plate,0.05801360681653023,spatula,0.02156706340610981,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
257,10320,0.9923393726348877,0.9786310195922852,0.9796180725097656,0.9614502191543579,40,37.42657805587833,cup,0.07316306978464127,espresso,0.07249214500188828,wooden_spoon,0.06551268696784973,plate,0.05758063867688179,spatula,0.022080376744270325,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
258,10360,0.9924796223640442,0.9801959991455078,0.9789531826972961,0.9628131985664368,40,35.45655137275922,espresso,0.07339762151241302,cup,0.07259070873260498,wooden_spoon,0.06585022807121277,plate,0.05714331939816475,spatula,0.0223346296697855,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
259,10400,0.9969951510429382,0.9818261861801147,0.982566237449646,0.9646703600883484,40,35.47791893805237,cup,0.07643112540245056,espresso,0.0746958926320076,wooden_spoon,0.07341356575489044,plate,0.048798270523548126,spatula,0.0243588387966156,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
260,10440,1.0037001371383667,0.9833133816719055,0.9831576943397522,0.9629859328269958,40,37.069327798123915,wooden_spoon,0.07429415732622147,espresso,0.07058987766504288,cup,0.06856926530599594,plate,0.056943804025650024,spatula,0.02658623270690441,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
261,10480,1.009886384010315,0.9878829717636108,0.9873520135879517,0.9697405695915222,40,40.858620944846386,wooden_spoon,0.0752074271440506,espresso,0.06533370912075043,cup,0.06293591856956482,plate,0.05269016698002815,spatula,0.030587976798415184,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
262,10520,1.0090174674987793,0.9916637539863586,0.9926667213439941,0.9617310166358948,40,40.95305213742114,wooden_spoon,0.08363627642393112,espresso,0.07458380609750748,cup,0.07338013499975204,plate,0.052991535514593124,spatula,0.024539286270737648,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
263,10560,1.0082130432128906,0.992530345916748,0.9937825202941895,0.9755468368530273,40,40.64539272058331,wooden_spoon,0.0775134414434433,cup,0.06929552555084229,espresso,0.0662761703133583,plate,0.052397072315216064,spatula,0.025518668815493584,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
264,10600,1.0068427324295044,0.9948577880859375,0.9956678152084351,0.972827136516571,40,40.517532365398004,wooden_spoon,0.0804862305521965,espresso,0.07363968342542648,cup,0.06752745062112808,plate,0.059159982949495316,spatula,0.02767009660601616,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
265,10640,1.0118420124053955,0.997226357460022,0.9972661733627319,0.9768582582473755,40,39.74114038630449,wooden_spoon,0.08043403178453445,espresso,0.06860310584306717,cup,0.06656096130609512,plate,0.0572596974670887,spatula,0.028389496728777885,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
266,10680,1.0166016817092896,1.0015623569488525,1.0029969215393066,0.9829999208450317,40,37.23448804797053,wooden_spoon,0.08875821530818939,espresso,0.07212727516889572,cup,0.06669015437364578,plate,0.058348145335912704,spatula,0.029313432052731514,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
267,10720,1.0245742797851562,1.0060052871704102,1.00490140914917,0.986525297164917,40,38.11336774760617,wooden_spoon,0.09684588760137558,espresso,0.07227448374032974,cup,0.06687383353710175,plate,0.05957472696900368,spatula,0.02608785778284073,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
268,10760,1.0302386283874512,1.010685920715332,1.010878086090088,0.9840313196182251,40,37.40212207937129,wooden_spoon,0.10408486425876617,espresso,0.07383773475885391,cup,0.06904226541519165,plate,0.05940575897693634,spatula,0.026133643463253975,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
269,10800,1.034172534942627,1.0120594501495361,1.0127246379852295,0.9899458289146423,40,36.890111112594965,wooden_spoon,0.10454671084880829,espresso,0.07036185264587402,cup,0.06803084909915924,plate,0.05634289234876633,spatula,0.025735802948474884,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
270,10840,1.0405428409576416,1.014730453491211,1.014909029006958,0.9959693551063538,40,37.20346001087587,wooden_spoon,0.11133701354265213,cup,0.07082946598529816,espresso,0.0678197368979454,plate,0.06253495067358017,spatula,0.023938609287142754,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
271,10880,1.0387846231460571,1.0189487934112549,1.0172536373138428,0.9982650876045227,40,38.6262517757065,wooden_spoon,0.11369344592094421,espresso,0.07487804442644119,cup,0.07151515781879425,plate,0.06237136572599411,spatula,0.024086950346827507,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
272,10920,1.0458133220672607,1.0213626623153687,1.0207977294921875,0.9984888434410095,40,37.204011906236005,wooden_spoon,0.11507213860750198,espresso,0.06926698982715607,cup,0.0685608834028244,plate,0.06611229479312897,spatula,0.02435472048819065,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
273,10960,1.055422306060791,1.0266679525375366,1.0272616147994995,0.9794155359268188,40,38.22601471600476,wooden_spoon,0.12502606213092804,espresso,0.0696098804473877,cup,0.06663263589143753,plate,0.058699045330286026,spatula,0.02824113890528679,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
274,11000,1.0629273653030396,1.0339596271514893,1.0343945026397705,1.014216423034668,40,39.01451370379405,wooden_spoon,0.13134583830833435,cup,0.06840703636407852,espresso,0.06801575422286987,plate,0.06088996306061745,spatula,0.02798496186733246,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
275,11040,1.0778276920318604,1.0376899242401123,1.0360406637191772,1.0096632242202759,40,38.09218634480046,wooden_spoon,0.14589664340019226,cup,0.0680362805724144,espresso,0.0678335577249527,plate,0.06096554547548294,spatula,0.027101676911115646,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
276,11080,1.0833072662353516,1.049349069595337,1.0495657920837402,1.0095598697662354,40,38.345769950782525,wooden_spoon,0.16361021995544434,espresso,0.08030758798122406,cup,0.06883607059717178,plate,0.05886893346905708,spatula,0.025116702541708946,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
277,11120,1.0891308784484863,1.0580594539642334,1.0595399141311646,1.0291143655776978,40,41.277743268277725,wooden_spoon,0.15787115693092346,cup,0.0687175765633583,plate,0.06698986887931824,espresso,0.06660424172878265,spatula,0.02573760598897934,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
278,11160,1.1030290126800537,1.0640965700149536,1.068967342376709,1.0262407064437866,40,41.39563179975197,wooden_spoon,0.17298267781734467,espresso,0.06993082165718079,cup,0.0639672800898552,plate,0.06260824203491211,spatula,0.0259451474994421,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
279,11200,1.1213555335998535,1.072419285774231,1.072242021560669,1.0191556215286255,40,42.96760350550514,wooden_spoon,0.19268396496772766,espresso,0.07141879200935364,plate,0.06375377625226974,cup,0.06000899896025658,spatula,0.025629904121160507,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
280,11240,1.1270710229873657,1.0826709270477295,1.0822818279266357,1.0502551794052124,40,43.25495515977312,wooden_spoon,0.18935175240039825,espresso,0.0623299665749073,plate,0.06206931546330452,cup,0.050939302891492844,spatula,0.029411818832159042,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
281,11280,1.1340961456298828,1.0889087915420532,1.08681321144104,1.0400397777557373,40,44.041947585429476,wooden_spoon,0.2008250206708908,espresso,0.06678920239210129,plate,0.06461574137210846,cup,0.054632607847452164,spatula,0.03303695470094681,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
282,11320,1.1727734804153442,1.1042611598968506,1.1037859916687012,1.0598137378692627,40,43.320225336131216,wooden_spoon,0.23974394798278809,espresso,0.0670071467757225,plate,0.05976825952529907,cup,0.05514420568943024,spatula,0.02977629378437996,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
283,11360,1.1737090349197388,1.1130344867706299,1.1093108654022217,1.0828343629837036,40,42.06803685853579,wooden_spoon,0.24050892889499664,espresso,0.06681016832590103,plate,0.05146622285246849,cup,0.05056576058268547,spatula,0.03375037759542465,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
284,11400,1.177080750465393,1.119077444076538,1.1200661659240723,1.0801385641098022,40,37.644249487801524,wooden_spoon,0.24113532900810242,espresso,0.06407393515110016,cup,0.051747094839811325,plate,0.05100630223751068,spatula,0.03303402662277222,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
285,11440,1.1925957202911377,1.1264413595199585,1.1270604133605957,1.0709024667739868,40,35.2208645776851,wooden_spoon,0.2582142651081085,espresso,0.0655880868434906,cup,0.049603383988142014,plate,0.04824806749820709,spatula,0.032111190259456635,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
286,11480,1.1993436813354492,1.1433647871017456,1.139520525932312,1.1017855405807495,40,32.45901372940031,wooden_spoon,0.26893362402915955,espresso,0.06953904032707214,plate,0.049954406917095184,cup,0.04788000509142876,spatula,0.03134279325604439,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
287,11520,1.2220439910888672,1.160767674446106,1.1608712673187256,1.1019669771194458,40,31.099484789861602,wooden_spoon,0.28173837065696716,espresso,0.05965464562177658,plate,0.04833953082561493,cup,0.04535852372646332,spatula,0.033381130546331406,OnePointCrossover,TournamentSelection,4,Conservatism,UniformIntegerMutation,0.05,6,5,15
