,Average fitness,Best fitness,Fitness function uses,Generation,Median fitness,Population size,Predicted class 1,Predicted class 2,Predicted class 3,Predicted class 4,Predicted class 5,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Std Population,Worst Fitness,bounded_mutation_function,classes_to_avoid,crossover_function,elitism_count,max_change,mutation_function,mutation_rate,mutation_variance,selection_function,tournament_size
10,1.6349767446517944,1.7150055170059204,6300,89,1.6330244541168213,70,0.7492364645004272,0.10449231415987016,0.034207478165626526,0.032161548733711236,0.019728099927306172,washbasin,bathtub,tabby,tub,tiger_cat,35.06465324698802,1.5724437236785889,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
11,1.64618980884552,1.7079631090164185,6650,94,1.6475570201873782,70,0.7518699765205383,0.07161220908164978,0.04388492926955223,0.02497783862054348,0.02455784380435944,washbasin,bathtub,tabby,tub,tiger_cat,35.14589697293106,1.5801516771316528,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
12,1.67590069770813,1.7051514387130735,8750,124,1.6765235662460327,70,0.7166518568992615,0.12739475071430206,0.1131315603852272,0.011501765809953213,0.009761325083673,bathtub,tub,washbasin,tiger_cat,tabby,32.74621946075068,1.6280498504638672,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
13,1.6461230516433716,1.700742483139038,6300,89,1.644966959953308,70,0.7405167222023009,0.08210106939077377,0.03979703411459923,0.024057362228631973,0.02067916840314865,washbasin,bathtub,tabby,tiger_cat,tub,31.218079185010748,1.5880260467529297,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
14,1.6541608572006226,1.705482006072998,9730,138,1.6528306007385254,70,washbasin,bathtub,tabby,tiger_cat,tub,0.7438981533050537,0.07377322763204575,0.03840600326657295,0.02842013724148273,0.02364294975996017,32.433482551518196,1.6050207614898682,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
15,1.6573430299758911,1.7036683559417725,9870,140,1.6574938297271729,70,0.7300999760627747,0.11584757268428802,0.026410337537527084,0.023025808855891228,0.017064474523067474,washbasin,bathtub,tabby,tub,tiger_cat,26.861723253266955,1.6003077030181885,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
16,1.6490676403045654,1.702120065689087,11690,166,1.6486306190490725,70,0.7358132600784302,0.09146419912576677,0.033655501902103424,0.03089387901127338,0.02448013797402382,washbasin,bathtub,tabby,tub,tiger_cat,28.506495865751607,1.6170790195465088,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
17,1.6585197448730469,1.7006938457489014,7350,104,1.660003900527954,70,washbasin,bathtub,tub,tabby,tiger_cat,0.7266932725906372,0.1337040364742279,0.03292790800333023,0.02599776536226273,0.017921535298228264,27.960982852956175,1.6144092082977295,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
18,1.641801118850708,1.7175416946411133,6300,89,1.6474356651306152,70,washbasin,bathtub,tub,tabby,tiger_cat,0.7483783960342407,0.10236071795225143,0.03628729283809662,0.03084106743335724,0.02295810543000698,37.2390746579658,1.5763202905654907,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
19,1.6517016887664795,1.7009229660034182,5880,83,1.653461456298828,70,0.7438138723373413,0.0978175848722458,0.0429096519947052,0.030657650902867317,0.02808808349072933,washbasin,bathtub,tabby,tub,tiger_cat,33.65129898916881,1.5896419286727903,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
