,Average fitness,Best fitness,Fitness function uses,Generation,Median fitness,Population size,Predicted class 1,Predicted class 2,Predicted class 3,Predicted class 4,Predicted class 5,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Std Population,Worst Fitness,bounded_mutation_function,classes_to_avoid,crossover_function,elitism_count,max_change,mutation_function,mutation_rate,mutation_variance,selection_function,tournament_size
0,1.67036771774292,1.700265884399414,27370,390,1.6701124906539917,70,0.7081303000450134,0.037679508328437805,0.02584587037563324,0.019008496776223183,0.007867502048611641,tiger_cat,tabby,Egyptian_cat,lynx,grey_fox,35.27410988380944,1.633044958114624,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
1,1.6588637828826904,1.7083117961883545,26950,384,1.6601959466934204,70,0.7144879698753357,0.042547162622213364,0.0380529947578907,0.019875271245837208,0.006193593610078096,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,41.195723587122345,1.6088010072708132,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
2,1.6607102155685425,1.7168543338775637,28840,411,1.6610853672027588,70,0.7233802676200867,0.040191184729337685,0.032983459532260895,0.013355913572013378,0.0065166838467121116,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,36.67058145541893,1.619642972946167,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
3,1.656943440437317,1.700917363166809,29050,414,1.6570308208465576,70,0.7059817314147949,0.04706612229347229,0.03296177089214325,0.024155581369996067,0.00506358640268445,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,32.153009222118804,1.6111087799072266,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
4,1.6695003509521484,1.7032127380371094,24920,355,1.6694419384002686,70,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,0.7102161049842834,0.049594596028327935,0.038081761449575424,0.03546019271016121,0.007070596795529126,36.19491481718339,1.641641616821289,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
5,1.6500972509384155,1.7008407115936282,32690,466,1.650916337966919,70,0.7079803347587585,0.04340064153075218,0.0310530886054039,0.018217256292700768,0.00714481621980667,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,34.466331948939505,1.5970422029495241,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
6,1.6659364700317385,1.7122929096221924,30310,432,1.6665663719177246,70,tiger_cat,tabby,Egyptian_cat,lynx,grey_fox,0.7176432609558105,0.036498475819826126,0.029388369992375374,0.01861725747585297,0.005360141396522522,39.760349635873524,1.6387195587158203,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
7,1.6621583700180054,1.7091376781463623,24710,352,1.6616034507751465,70,0.715411901473999,0.0387905091047287,0.03451064974069595,0.023458389565348625,0.006268753670156002,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,38.68806521445791,1.6140743494033811,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
8,1.6599622964859009,1.700092315673828,26110,372,1.660428524017334,70,0.7068644762039185,0.03902402892708778,0.0298040583729744,0.016376730054616928,0.006778666749596596,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,36.072501194894855,1.6209648847579956,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
9,1.6685235500335691,1.707549810409546,31500,449,1.6699080467224119,70,0.71200031042099,0.04579688608646393,0.029996149241924286,0.015725838020443916,0.005688060075044632,tiger_cat,tabby,Egyptian_cat,lynx,car_mirror,36.669259978991406,1.632953405380249,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
10,1.6639399528503418,1.7086231708526611,30590,436,1.665367841720581,70,tiger_cat,tabby,Egyptian_cat,lynx,grey_fox,0.7153050899505615,0.037626370787620544,0.033876266330480576,0.02064995095133781,0.006697928532958032,26.313175671625114,1.619372844696045,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
11,1.5963795185089111,1.717282772064209,20370,290,1.6012418270111084,70,strainer,grey_fox,kit_fox,red_fox,frying_pan,0.7335611581802368,0.01619061827659607,0.011486044153571129,0.009896395727992058,0.007092137821018695,38.524737764399156,1.4731001853942869,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
12,1.6777523756027222,1.7106740474700928,33180,473,1.6789896488189695,70,0.7155157327651978,0.03562633693218231,0.03174563869833946,0.021874168887734413,0.004810873884707689,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,32.47414216701678,1.6465591192245483,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
13,1.6693408489227295,1.7064323425292969,30380,433,1.6676369905471802,70,0.7106501460075378,0.0537489652633667,0.04355323314666748,0.023380419239401817,0.004201705567538738,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,24.918397065495306,1.6409432888031006,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
14,1.6520479917526243,1.7000974416732788,22400,319,1.6537629365921018,70,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,0.7055209279060364,0.04124604165554047,0.03860022872686386,0.01457161642611027,0.0053960769437253475,28.17170533583712,1.612165451049805,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
