,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
10,120,8470,1.7042264938354492,1.6756305694580078,1.677525758743286,1.6394109725952148,70,23.499268554427747,Pekinese,0.7611814737319946,pug,0.05704956129193306,Brabancon_griffon,0.032141081988811486,Shih-Tzu,0.0127237718552351,Japanese_spaniel,0.009363097138702871,OnePointCrossover,TournamentSelection,15,Projection,UniformIntegerMutation,0.05,5,5,15
11,124,8750,1.7062112092971802,1.6598737239837646,1.660437822341919,1.5969030857086182,70,27.34554234958119,Tibetan_terrier,0.7250441312789917,pug,0.018878096714615825,Shih-Tzu,0.01505998335778713,basenji,0.012735634110867977,Appenzeller,0.011661428958177568,OnePointCrossover,TournamentSelection,15,Projection,UniformIntegerMutation,0.05,5,5,15
12,121,8540,1.7079044580459597,1.6677147150039673,1.6673805713653564,1.6289111375808716,70,24.235881199505886,Pekinese,0.7518223524093628,pug,0.04387832060456276,Brabancon_griffon,0.04013349115848541,Japanese_spaniel,0.02035240083932877,Appenzeller,0.006725403945893049,OnePointCrossover,TournamentSelection,15,Projection,UniformIntegerMutation,0.05,5,5,15
13,175,12320,1.7024513483047483,1.6640026569366455,1.665562868118286,1.6339199542999268,70,20.16139403607848,French_bulldog,0.7508814334869385,pug,0.0484355166554451,Brabancon_griffon,0.014252010732889175,boxer,0.012321390211582184,Boston_bull,0.006844974588602781,OnePointCrossover,TournamentSelection,15,Projection,UniformIntegerMutation,0.05,5,5,15
14,156,10990,1.7095072269439695,1.6732244491577148,1.673433542251587,1.6275112628936768,70,19.878365204431653,Tibetan_terrier,0.7348737120628357,Appenzeller,0.02536073513329029,basenji,0.017439696937799454,Shih-Tzu,0.01671686954796314,Brabancon_griffon,0.015132435597479343,OnePointCrossover,TournamentSelection,15,Projection,UniformIntegerMutation,0.05,5,5,15
15,152,10710,1.7069039344787598,1.6821905374526978,1.6812620162963867,1.6622456312179563,70,23.44680329476571,French_bulldog,0.7573730349540709,pug,0.05044304579496384,boxer,0.010800101794302464,Brabancon_griffon,0.010411739349365234,Boston_bull,0.005911894608289003,OnePointCrossover,TournamentSelection,15,Projection,UniformIntegerMutation,0.05,5,5,15
16,173,12180,1.70720374584198,1.673819661140442,1.6720619201660156,1.6438498497009275,70,21.423246848983265,French_bulldog,0.7540546655654907,pug,0.04685328155755997,Brabancon_griffon,0.017540633678436283,boxer,0.017466599121689796,basenji,0.006903135683387518,OnePointCrossover,TournamentSelection,15,Projection,UniformIntegerMutation,0.05,5,5,15
17,132,9310,1.7010610103607178,1.663602352142334,1.6640119552612305,1.6331428289413452,70,22.656674926261463,French_bulldog,0.7617247700691223,pug,0.060691192746162415,Brabancon_griffon,0.016311058774590492,boxer,0.010663640685379505,Boston_bull,0.005292954389005899,OnePointCrossover,TournamentSelection,15,Projection,UniformIntegerMutation,0.05,5,5,15
18,165,11620,1.7050180435180664,1.65170156955719,1.6483765840530396,1.6198577880859375,70,23.76672671058517,French_bulldog,0.7633298635482788,pug,0.058295294642448425,Brabancon_griffon,0.009527728892862795,boxer,0.006896281149238348,Boston_bull,0.0045596156269311905,OnePointCrossover,TournamentSelection,15,Projection,UniformIntegerMutation,0.05,5,5,15
19,162,11410,1.7069064378738403,1.6729688644409182,1.6741578578948977,1.6208475828170776,70,26.59539991754093,Tibetan_terrier,0.7277539372444153,pug,0.02089812606573105,Shih-Tzu,0.019766898825764656,Lhasa,0.0189584419131279,Appenzeller,0.017295464873313904,OnePointCrossover,TournamentSelection,15,Projection,UniformIntegerMutation,0.05,5,5,15
