,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
0,144,2900,1.7032729387283323,1.6291145086288452,1.6261236667633057,1.5588306188583374,20,34.025934523670784,washbasin,0.7475616335868835,bathtub,0.08219903707504272,tabby,0.0442892350256443,tub,0.02715666964650154,tiger_cat,0.02386542409658432,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
1,196,3940,1.7146923542022705,1.6371774673461914,1.6311146020889282,1.5795860290527344,20,35.059926299235876,washbasin,0.7435254454612732,bathtub,0.11949541419744493,tub,0.03576710820198059,tabby,0.028830861672759056,tiger_cat,0.02084273472428322,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
2,249,5000,1.7040085792541504,1.6542564630508425,1.6481733322143557,1.6043963432312012,20,30.98524166420068,washbasin,0.7498590350151062,bathtub,0.09106343984603882,tabby,0.045850835740566254,tiger_cat,0.031115222722291943,tub,0.02351108193397522,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
3,140,2820,1.7025272846221924,1.6448938846588137,1.6445071697235107,1.6000347137451172,20,39.21561627589345,washbasin,0.7417463064193726,bathtub,0.10220691561698914,tabby,0.03922045230865479,tub,0.03301726654171944,tiger_cat,0.028481343761086464,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
4,193,3880,1.734877347946167,1.6621402502059937,1.6598806381225586,1.612730622291565,20,37.613894337455385,washbasin,0.7630161046981812,bathtub,0.11107827723026276,tabby,0.028138445690274242,tub,0.02662905491888523,tiger_cat,0.023332439363002774,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
5,261,5240,1.705047369003296,1.6199954748153689,1.6165127754211426,1.5609383583068848,20,30.99658338023692,washbasin,0.7403913140296936,bathtub,0.10506431758403778,tabby,0.03534500673413277,tub,0.026252668350934986,tiger_cat,0.02128806710243225,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
6,207,4160,1.7044789791107178,1.6419193744659424,1.6443880796432495,1.505404353141785,20,29.498505314895386,washbasin,0.748002290725708,bathtub,0.0910523608326912,tabby,0.04352274164557457,tub,0.029073148965835568,tiger_cat,0.023813758045434952,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
7,159,3200,1.7117173671722412,1.6342833042144775,1.6292932033538818,1.5919244289398191,20,27.67360191351641,washbasin,0.738186240196228,bathtub,0.1030193418264389,tub,0.03270532563328743,tiger_cat,0.026469038799405098,tabby,0.026283815503120426,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
8,179,3600,1.710975170135498,1.6106151342391968,1.611248254776001,1.5238683223724363,20,31.844541635938157,washbasin,0.7465912103652954,bathtub,0.09532582759857178,tabby,0.035617906600236886,tub,0.027587125077843663,tiger_cat,0.023007869720458984,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
9,181,3640,1.705596923828125,1.6271305084228516,1.6154862642288208,1.5534775257110596,20,30.288781248578857,washbasin,0.7382652759552002,bathtub,0.09715699404478073,tub,0.03591132164001465,tabby,0.032669607549905784,tiger_cat,0.02601855434477329,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,7,5,15
