,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
10,714,50050,0.7334206104278564,0.7299330234527588,0.7300088405609131,0.7249474525451659,70,5.081074361205998,espresso,0.2749297320842743,cup,0.11430229991674425,plate,0.015219082124531269,coffeepot,0.011741417460143566,eggnog,0.008358574472367764,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,1,5,15
11,714,50050,0.7577149868011475,0.7512349486351013,0.7515987157821655,0.7456479072570801,70,4.2487516577917726,espresso,0.2562937140464783,cup,0.0906647890806198,plate,0.0162503682076931,wooden_spoon,0.01397516205906868,spatula,0.009033330716192722,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,1,5,15
12,714,50050,0.774540901184082,0.7702596187591553,0.7704027891159058,0.7651136517524719,70,4.057929082669301,espresso,0.23516124486923215,cup,0.09761571884155272,plate,0.014673275873064997,eggnog,0.009674309752881529,wooden_spoon,0.0092582069337368,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,1,5,15
13,714,50050,0.6951891779899597,0.6884515285491943,0.6887342929840088,0.6824997663497925,70,4.90513794533316,espresso,0.3168412446975708,cup,0.13175632059574127,plate,0.017291370779275894,eggnog,0.012041602283716202,coffeepot,0.0098462151363492,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,1,5,15
14,714,50050,0.6989424228668213,0.6916786432266235,0.6916321516036987,0.6858807802200317,70,4.73937894748348,espresso,0.3094649016857147,cup,0.1050102487206459,plate,0.01646335981786251,coffeepot,0.009712239727377892,eggnog,0.008435915224254131,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,1,5,15
15,714,50050,0.750059962272644,0.745475172996521,0.74530029296875,0.7400630712509155,70,5.606629395198809,espresso,0.2595580816268921,cup,0.07478898018598558,plate,0.015715530142188072,eggnog,0.00961070228368044,coffeepot,0.008943463675677776,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,1,5,15
16,714,50050,0.7592760324478149,0.7548221945762634,0.7548807263374329,0.7485394477844238,70,5.292078462951119,espresso,0.2555364370346069,cup,0.09497100859880447,wooden_spoon,0.014822252094745638,plate,0.01470858696848154,eggnog,0.010903871618211271,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,1,5,15
17,714,50050,0.7630240321159363,0.7583923935890198,0.7589832544326782,0.7502502202987671,70,4.560054841792796,espresso,0.25882312655448914,cup,0.13292720913887024,plate,0.02258995175361633,wooden_spoon,0.021831903606653214,coffeepot,0.011505594477057457,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,1,5,15
18,714,50050,0.7477892637252808,0.7422055006027222,0.7423632144927979,0.7354980111122131,70,4.6814161005384785,espresso,0.2614105343818665,cup,0.21190181374549866,plate,0.03106041252613068,coffeepot,0.012490603141486643,wooden_spoon,0.009236926212906836,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,1,5,15
19,714,50050,0.7804928421974182,0.77487713098526,0.7747589349746704,0.7699795365333557,70,4.59931001899979,espresso,0.23703376948833466,cup,0.14585834741592407,plate,0.018807411193847656,wooden_spoon,0.017481781542301178,coffeepot,0.01123115699738264,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,1,5,15
