,Average fitness,Best fitness,Fitness function uses,Generation,Median fitness,Population size,Predicted class 1,Predicted class 2,Predicted class 3,Predicted class 4,Predicted class 5,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Std Population,Worst Fitness,bounded_mutation_function,classes_to_avoid,crossover_function,max_change,mutation_function,mutation_rate,mutation_variance,selection_function,tournament_size
10,1.613695740699768,1.7042359113693235,11690,166,1.6159319877624512,70,0.7529906630516052,0.04867759719491005,0.018428435549139977,0.014917762018740175,0.013035877607762814,wooden_spoon,espresso,cup,plate,spatula,21.853819242033964,1.5374715328216553,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
11,1.6493053436279297,1.7060527801513672,13370,190,1.6501696109771729,70,wooden_spoon,espresso,spatula,cup,plate,0.7547568678855896,0.04876718297600746,0.018726447597146038,0.015322091057896612,0.013471121899783613,20.54851827480556,1.6060967445373535,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
12,1.6498916149139404,1.7154030799865725,14000,199,1.648287057876587,70,0.7772756814956665,0.06181157752871514,0.013846807181835176,0.008435094729065895,0.006656788289546967,wooden_spoon,espresso,cup,plate,spatula,21.81564686808022,1.5929248332977295,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
13,1.669972538948059,1.7207024097442627,16100,229,1.6701703071594238,70,wooden_spoon,espresso,cup,plate,spatula,0.7676829099655151,0.046966690570116036,0.017658751457929608,0.013834675773978232,0.00928578805178404,21.2986155430135,1.6271708011627195,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
14,1.6633658409118652,1.720824956893921,9940,141,1.662550687789917,70,0.7926679253578186,0.07183095812797546,0.009664179757237434,0.009003042243421078,0.008997848257422447,wooden_spoon,espresso,plate,cup,spatula,24.40214165804705,1.5973494052886963,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
15,1.6333682537078855,1.7047159671783447,18830,268,1.63640558719635,70,0.7478110790252686,0.043167877942323685,0.015908997505903244,0.014937675558030604,0.009058075957000256,wooden_spoon,espresso,spatula,cup,plate,21.436071314718564,1.5759234428405762,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
16,1.6386358737945557,1.7024995088577268,13720,195,1.6391782760620115,70,wooden_spoon,espresso,spatula,plate,cup,0.7498912215232849,0.04731189832091332,0.02085956372320652,0.016143111512064934,0.01562455203384161,19.16755705416147,1.5599006414413452,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
17,1.641286015510559,1.7039377689361572,11970,170,1.6392310857772827,70,wooden_spoon,espresso,plate,cup,spatula,0.7580847740173341,0.054080795496702194,0.02266061864793301,0.018881795927882198,0.009633729234337808,21.330865335843185,1.590422511100769,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
18,1.6492668390274048,1.7238059043884275,16940,241,1.6466305255889893,70,0.7604929208755493,0.03669900447130203,0.02206919714808464,0.014952736906707287,0.012859800830483437,wooden_spoon,espresso,plate,cup,spatula,21.82721821818168,1.588484525680542,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
19,1.660615086555481,1.7119548320770264,15750,224,1.6591531038284302,70,0.755513072013855,0.04354812577366829,0.014457546174526216,0.013459321111440659,0.009298691526055336,wooden_spoon,espresso,spatula,cup,plate,19.488493068013085,1.6083925962448118,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
20,1.5676203966140747,1.7077176570892334,44170,630,1.5690748691558838,70,wooden_spoon,espresso,spatula,cup,plate,0.7734530568122864,0.06573030352592467,0.013656187802553177,0.013345519080758095,0.01067378278821707,40.95926814912557,1.453349232673645,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,2
21,1.59071946144104,1.720659613609314,33810,482,1.5953441858291626,70,0.785028874874115,0.06431007385253906,0.01672196015715599,0.0125214708968997,0.008708653040230274,wooden_spoon,espresso,cup,plate,spatula,40.380897960178345,1.4538447856903076,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,2
22,1.5705963373184204,1.7207510471343994,37590,536,1.573178768157959,70,0.7888563871383667,0.06817041337490083,0.013869181275367735,0.013240977190434931,0.012113099917769432,wooden_spoon,espresso,cup,plate,spatula,39.335703784292825,1.4586690664291382,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,2
23,0.8910417556762695,0.9069843292236328,50050,714,0.8925151228904724,70,0.12354020029306413,0.10724538564682007,0.03051452338695526,0.016367999836802486,0.014080160297453403,espresso,cup,eggnog,plate,wooden_spoon,45.59582400662828,0.8562397956848145,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,2
24,1.5134439468383791,1.7207008600234983,45010,642,1.5066384077072144,70,wooden_spoon,espresso,spatula,cup,plate,0.7787894010543823,0.058100927621126175,0.014379986561834812,0.014215951785445213,0.013754414394497871,37.73960572903209,1.371527075767517,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,2
25,1.5888328552246094,1.7313143014907837,28280,403,1.5863635540008545,70,0.8003134727478027,0.06887362152338028,0.011875540018081663,0.011683546006679537,0.009986517019569874,wooden_spoon,espresso,spatula,plate,cup,37.07062452164375,1.440887212753296,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,2
26,1.5949769020080566,1.704420804977417,27020,385,1.596146821975708,70,wooden_spoon,espresso,plate,spatula,cup,0.7677000164985657,0.06325855851173401,0.023671811446547508,0.015206404030323029,0.015185289084911346,40.83482565202742,1.4676669836044312,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,2
27,1.5421795845031738,1.7086975574493408,32060,457,1.5467474460601809,70,wooden_spoon,espresso,cup,plate,spatula,0.7795525789260864,0.07081861793994904,0.015544255264103413,0.010833165608346462,0.005194836296141148,39.261531342849494,1.3838682174682615,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,2
28,1.4938234090805054,1.7141883373260498,31850,454,1.4953502416610718,70,wooden_spoon,espresso,cup,plate,spatula,0.7808606624603271,0.06667646765708922,0.01305428147315979,0.008601595647633076,0.008289727382361889,43.60773023693778,1.329641342163086,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,2
29,1.575258493423462,1.7176560163497925,26880,383,1.578237533569336,70,wooden_spoon,espresso,cup,plate,spatula,0.7997005581855774,0.08207615464925766,0.017206460237503052,0.01305481418967247,0.007201174274086951,44.368039396175156,1.4022560119628906,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,2
30,1.6493972539901731,1.714751362800598,10640,151,1.6508972644805908,70,wooden_spoon,espresso,spatula,plate,cup,0.7835137844085693,0.06880667060613632,0.01743684709072113,0.017244355753064156,0.009706580080091952,17.757451709905638,1.5766487121582031,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,30
31,1.6660000085830688,1.7236542701721191,14560,207,1.6655675172805786,70,wooden_spoon,espresso,cup,plate,spatula,0.7720416784286499,0.04828033596277237,0.021824970841407776,0.016809919849038124,0.01182190515100956,15.455315223029844,1.6271138191223145,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,30
32,1.6598936319351196,1.709598183631897,17640,251,1.6635615825653076,70,0.7641423940658569,0.054566174745559685,0.015363900922238828,0.014666607603430746,0.014490202069282532,wooden_spoon,espresso,cup,spatula,plate,16.731459735531367,1.587357759475708,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,30
33,1.6514365673065186,1.7048267126083374,11760,167,1.65331768989563,70,0.7730353474617004,0.06808734685182571,0.01253720838576555,0.0124270087108016,0.011217640712857245,wooden_spoon,espresso,spatula,cup,plate,17.1753166004415,1.5861599445343018,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,30
34,1.6641101837158203,1.708345651626587,12180,173,1.6667568683624268,70,0.7564689517021179,0.048054426908493035,0.031808175146579735,0.017936430871486664,0.017090491950511932,wooden_spoon,espresso,plate,spatula,cup,15.810875913751321,1.6229110956192017,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,30
35,1.660928726196289,1.7110044956207275,20020,285,1.6609132289886477,70,wooden_spoon,espresso,cup,plate,spatula,0.7554006576538086,0.04438982531428337,0.032057058066129684,0.009697302244603634,0.008650635369122028,18.241897197476906,1.6100444793701172,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,30
36,1.6588011980056765,1.7013835906982422,14770,210,1.659109354019165,70,0.7497542500495911,0.04838483035564423,0.019625404849648483,0.01241794787347317,0.009394447319209577,wooden_spoon,espresso,spatula,cup,plate,15.131176474510026,1.6135175228118896,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,30
37,1.6676340103149414,1.7047812938690186,30940,441,1.6682817935943604,70,0.7569767236709595,0.05214506387710571,0.03070993535220623,0.00829613208770752,0.005738719832152128,eggnog,espresso,cup,ice_cream,chocolate_sauce,17.770199336615562,1.624626636505127,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,30
38,1.65840482711792,1.7025933265686035,13860,197,1.6596897840499878,70,wooden_spoon,espresso,spatula,cup,plate,0.7543323040008545,0.05171886086463928,0.01523200236260891,0.01190543919801712,0.010531723499298096,17.101245549840662,1.6074049472808838,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,30
39,1.6644346714019775,1.710518717765808,19810,282,1.6698644161224363,70,wooden_spoon,espresso,plate,cup,spatula,0.7505878806114197,0.03996219485998154,0.01857782155275345,0.015808409079909325,0.012818567454814913,17.175952359519492,1.5950932502746582,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,30
40,1.6314691305160522,1.725770354270935,20510,292,1.6337555646896362,70,0.7783417701721191,0.052666213363409035,0.016990853473544117,0.013206073082983494,0.011663896031677723,wooden_spoon,espresso,cup,spatula,plate,32.21589133146547,1.5604410171508791,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
41,1.6518287658691406,1.7007477283477783,22260,317,1.6537026166915894,70,0.7557784914970398,0.055117327719926834,0.013813975267112257,0.0123351626098156,0.008297004736959934,wooden_spoon,espresso,cup,spatula,plate,33.70450960585967,1.591634750366211,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
42,1.6318094730377195,1.704496145248413,26530,378,1.629565715789795,70,wooden_spoon,espresso,cup,spatula,plate,0.7422540187835693,0.03757529705762863,0.019949888810515404,0.01638541743159294,0.0115524809807539,31.59366918678033,1.5698816776275637,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
43,1.6220991611480713,1.7155106067657468,24150,344,1.6223242282867432,70,0.7586958408355713,0.04318789765238762,0.018357515335083008,0.016354357823729515,0.014284186065196991,wooden_spoon,espresso,cup,plate,spatula,28.990481190305797,1.4876996278762815,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
44,1.6278338432312012,1.7189371585845947,17080,243,1.6283752918243408,70,0.7671724557876587,0.04831065982580185,0.017577406018972397,0.014581676572561262,0.011453838087618351,wooden_spoon,espresso,cup,plate,spatula,28.965920674760017,1.5643041133880615,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
45,1.605374455451965,1.7595776319503784,16660,237,1.6138603687286377,70,wooden_spoon,espresso,spatula,plate,cup,0.8004850745201111,0.04085444658994675,0.016115613281726837,0.009533999487757685,0.008134789764881134,34.867335046377676,1.4862802028656006,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
46,1.6398907899856567,1.7460980415344238,19740,281,1.6368761062622068,70,wooden_spoon,espresso,plate,spatula,cup,0.7858607769012451,0.039800673723220825,0.021306881681084636,0.018694180995225903,0.01102683786302805,26.931387027713075,1.5462538003921509,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
47,1.6141562461853027,1.7091864347457886,22960,327,1.6176527738571167,70,wooden_spoon,espresso,cup,plate,spatula,0.7592400312423706,0.05001018196344376,0.017024392262101173,0.014593591913580894,0.012578693218529223,33.586070299837544,1.53644061088562,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
48,1.6346876621246338,1.7320674657821655,14350,204,1.6382849216461182,70,0.7953876852989197,0.06332647800445558,0.017043771222233772,0.012497247196733952,0.007940185256302357,wooden_spoon,espresso,plate,cup,spatula,29.91973270062316,1.5322314500808716,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
49,1.6440428495407104,1.723550796508789,22890,326,1.6428476572036743,70,0.7668247222900391,0.04315584525465965,0.01479317247867584,0.013539288192987442,0.00801367312669754,wooden_spoon,espresso,spatula,cup,plate,30.617967849109608,1.5751589536666868,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
