,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
28,327,6560,1.701478123664856,1.6575629711151123,1.6524879932403564,1.6094578504562378,20,21.571546428155365,French_bulldog,0.7763726115226746,pug,0.07489483058452606,Brabancon_griffon,0.009028442203998566,boxer,0.004067208617925644,basenji,0.003780421102419496,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
29,373,7480,1.7031086683273315,1.6599552631378174,1.6597421169281006,1.6173737049102783,20,25.707148072953252,French_bulldog,0.7710034847259521,pug,0.06789432466030121,Brabancon_griffon,0.012232609093189241,boxer,0.0074751414358615875,Boston_bull,0.004859913140535355,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
30,258,10360,1.7106389999389648,1.6544067859649658,1.6537169218063354,1.579395055770874,40,34.12934456210495,French_bulldog,0.772471010684967,pug,0.06181382760405541,Brabancon_griffon,0.008842367678880692,boxer,0.0062145423144102105,Boston_bull,0.005551213398575783,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
31,322,12920,1.7049793004989624,1.6669714450836182,1.667595148086548,1.6169705390930176,40,29.38065443854753,Eskimo_dog,0.7328387498855591,Siberian_husky,0.11336570978164673,Norwegian_elkhound,0.02787007763981819,malamute,0.027169613167643547,Samoyed,0.007243133150041103,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
32,260,10440,1.70031476020813,1.6658214330673218,1.6670236587524414,1.6313830614089966,40,24.238015273905397,French_bulldog,0.7544596791267395,pug,0.05412717163562775,Brabancon_griffon,0.010613263584673405,boxer,0.006003225687891245,Boston_bull,0.0041228802874684325,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
33,301,12080,1.7052522897720337,1.6635335683822632,1.6659916639328003,1.6158591508865356,40,28.013983803834037,French_bulldog,0.7628678679466248,pug,0.05762111395597457,Brabancon_griffon,0.012159191071987152,Boston_bull,0.00632720161229372,boxer,0.005760542582720518,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
34,282,11320,1.7026383876800537,1.6601299047470093,1.6602760553359983,1.6242587566375732,40,32.24806349688833,French_bulldog,0.7544821500778198,pug,0.0518394447863102,Brabancon_griffon,0.008959435857832432,boxer,0.007382531650364398,Boston_bull,0.007235164288431406,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
35,299,12000,1.7046411037445068,1.6628465652465818,1.6594115495681765,1.6223080158233645,40,27.34932195347797,French_bulldog,0.7600699067115784,pug,0.05545273423194885,Brabancon_griffon,0.009708210825920105,basenji,0.008289765566587448,boxer,0.007902600802481173,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
36,401,16080,1.7002534866333008,1.6607345342636108,1.6623991727828982,1.6274971961975098,40,33.094288252548516,Eskimo_dog,0.7257661223411559,Siberian_husky,0.12221914529800415,malamute,0.026532460004091263,Norwegian_elkhound,0.02549765445291996,Samoyed,0.003658162197098136,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
37,237,9520,1.7068393230438232,1.659831404685974,1.6558711528778076,1.6281046867370603,40,32.45255209553541,French_bulldog,0.7629017829895021,pug,0.05610406771302223,Brabancon_griffon,0.008431612513959408,basenji,0.004224598407745361,boxer,0.0033653853461146355,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
