,Generation,Fitness function uses,Best fitness,Average fitness,Median fitness,Worst Fitness,Population size,Std Population,Predicted class 1,Probability 1,Predicted class 2,Probability 2,Predicted class 3,Probability 3,Predicted class 4,Probability 4,Predicted class 5,Probability 5,crossover_function,selection_function,tournament_size,mutation_function,bounded_mutation_function,mutation_rate,mutation_variance,classes_to_avoid,max_change
17,334,3350,1.7000856399536133,1.6780380010604858,1.682001709938049,1.6483092308044434,10,18.68238899707492,washbasin,0.7399014830589294,bathtub,0.10531138628721236,tabby,0.03980589285492897,tub,0.028403041884303093,tiger_cat,0.026332518085837364,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
18,394,3950,1.7014200687408447,1.6714913845062256,1.6737779378890991,1.640907883644104,10,15.670960363722331,washbasin,0.7327043414115906,bathtub,0.07735531032085419,tabby,0.03126264363527298,tub,0.02537056803703308,tiger_cat,0.021367765963077545,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
19,419,4200,1.7273868322372437,1.6784164905548096,1.6733529567718506,1.6535141468048096,10,18.227630927118284,washbasin,0.7509795427322388,bathtub,0.12353552877902985,tub,0.03548842668533325,tabby,0.02358707599341869,tiger_cat,0.018172413110733032,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
20,165,3320,1.7033799886703491,1.659109115600586,1.66078519821167,1.6123626232147217,20,25.912775880421947,washbasin,0.7449424266815186,bathtub,0.07099546492099762,tabby,0.0415632426738739,tiger_cat,0.029726566746830937,tub,0.02404577471315861,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
21,212,4260,1.7071678638458252,1.6683027744293213,1.6734411716461182,1.6315226554870603,20,21.01408248840644,washbasin,0.7366337180137634,bathtub,0.11144512891769408,tabby,0.029465304687619213,tub,0.028465500101447105,tiger_cat,0.020231835544109344,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
22,197,3960,1.7036383152008057,1.6628267765045166,1.6661324501037598,1.613593578338623,20,29.865731073146943,washbasin,0.7313089370727539,bathtub,0.10759703814983368,tub,0.03993024304509163,tabby,0.027670389041304592,tiger_cat,0.022050155326724045,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
23,259,5200,1.7119324207305908,1.6666024923324585,1.664161205291748,1.6358609199523926,20,22.435810268813057,washbasin,0.7474209070205688,bathtub,0.09324882179498672,tabby,0.0354878306388855,tiger_cat,0.026644863188266758,tub,0.02318662218749523,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
24,209,4200,1.7087661027908323,1.6564874649047852,1.659583568572998,1.6077983379364014,20,26.97061853794581,washbasin,0.7425693273544312,bathtub,0.11333811283111572,tabby,0.03380319103598595,tub,0.024625519290566444,tiger_cat,0.02388213761150837,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
25,187,3760,1.710197925567627,1.6538410186767578,1.6545867919921875,1.6062963008880615,20,24.558751890263768,washbasin,0.7449712157249451,bathtub,0.1104692444205284,tabby,0.03477272391319275,tub,0.03146164119243622,tiger_cat,0.02173333615064621,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
26,220,4420,1.7105697393417358,1.6285660266876218,1.6329920291900637,1.5185408592224119,20,30.695260621981426,washbasin,0.7431515455245972,bathtub,0.09050244092941284,tabby,0.032580167055130005,tub,0.0257298331707716,tiger_cat,0.021225079894065857,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
27,152,3060,1.705640435218811,1.6611696481704712,1.658618450164795,1.6269569396972656,20,26.06862449028627,washbasin,0.7412576079368591,bathtub,0.0934964269399643,tabby,0.03561648726463318,tub,0.03495079278945923,tiger_cat,0.033064201474189765,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
28,258,5180,1.7008585929870603,1.6606788635253906,1.6616520881652832,1.623767614364624,20,26.96506291095009,washbasin,0.7258940339088441,bathtub,0.1228482723236084,tub,0.02997777424752712,tiger_cat,0.025035891681909558,tabby,0.022996606305241585,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
29,186,3740,1.705275297164917,1.6541521549224854,1.6534544229507446,1.6099432706832886,20,21.763630759266192,washbasin,0.744480550289154,bathtub,0.0952148362994194,tabby,0.039203725755214684,tiger_cat,0.0281376950442791,tub,0.02548292465507984,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
30,175,7040,1.70230233669281,1.6487852334976196,1.6505393981933594,1.5800536870956419,40,30.50767053177791,washbasin,0.7281232476234436,bathtub,0.12178027629852295,tub,0.030501537024974826,tabby,0.0257866233587265,tiger_cat,0.02099130675196648,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
31,125,5040,1.7034982442855835,1.6618410348892212,1.6623666286468506,1.6152806282043457,40,29.157053681116285,washbasin,0.7291494607925415,bathtub,0.13659608364105225,tub,0.03880270570516586,tabby,0.025664260610938072,tiger_cat,0.01675581000745296,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
32,116,4680,1.7111165523529053,1.6420536041259766,1.640289306640625,1.574411392211914,40,26.84593614241656,washbasin,0.7494848966598511,bathtub,0.0594894289970398,tabby,0.038385093212127686,tiger_cat,0.025523379445075992,tub,0.02323238737881184,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
33,185,7440,1.7119084596633911,1.62802255153656,1.6229121685028076,1.5770162343978882,40,30.119384058574084,washbasin,0.7550376653671265,bathtub,0.06502282619476317,tabby,0.043137919157743454,tiger_cat,0.028249327093362805,tub,0.023848606273531917,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
34,125,5040,1.7059880495071411,1.6581449508666992,1.6566312313079834,1.6060676574707031,40,32.72312505366299,washbasin,0.7349340915679932,bathtub,0.12689872086048126,tub,0.041878174990415566,tabby,0.028951741755008694,tiger_cat,0.025544658303260803,OnePointCrossover,TournamentSelection,4,Projection,UniformIntegerMutation,0.05,5,5,15
