,Average fitness,Best fitness,Fitness function uses,Generation,Median fitness,Population size,Predicted class 1,Predicted class 2,Predicted class 3,Predicted class 4,Predicted class 5,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Std Population,Worst Fitness,bounded_mutation_function,classes_to_avoid,crossover_function,max_change,mutation_function,mutation_rate,mutation_variance,selection_function,tournament_size
18,1.6207208633422852,1.6420021057128906,43720,4371,1.6181321144104004,10,tiger_cat,Egyptian_cat,tabby,red_fox,grey_fox,0.6672725081443787,0.06142961606383324,0.03829923644661904,0.025270529091358185,0.020186051726341248,14.103843150900795,1.6002639532089231,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
19,1.5144798755645752,1.550926685333252,45760,4575,1.5174198150634766,10,0.5779916048049927,0.08875753730535507,0.04369211196899414,0.04152775928378105,0.02706507965922356,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,18.253707217721953,1.488889455795288,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
20,1.6672073602676392,1.7008075714111328,28440,1421,1.667236566543579,20,0.7139202952384949,0.03917698562145233,0.03361054509878158,0.02664489857852459,0.013084270060062408,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,18.11459685558452,1.6296226978302002,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
21,1.6667957305908203,1.7007714509963991,21580,1078,1.6678467988967896,20,tiger_cat,tabby,Egyptian_cat,lynx,grey_fox,0.7112551927566528,0.045626465231180184,0.041320063173770905,0.020455216988921162,0.01045338809490204,16.805871914733935,1.6233395338058472,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
22,1.6690829992294312,1.706803560256958,23200,1159,1.6701858043670654,20,0.7169485092163086,0.045927584171295166,0.035543277859687805,0.02306325733661652,0.01013743970543146,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,22.6064018679298,1.6447812318801882,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
23,1.6713807582855225,1.7101093530654907,16720,835,1.670321702957153,20,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,0.7238461971282959,0.03484494239091873,0.03456113487482071,0.0169245433062315,0.013733337633311749,19.041948737181205,1.6453893184661863,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
24,1.6725759506225586,1.7026288509368896,26020,1300,1.6741517782211304,20,0.7160636186599731,0.038697499781847,0.03278268501162529,0.02014872059226036,0.013471847400069237,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,19.681647546138507,1.6503648757934568,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
25,1.6638818979263306,1.7002034187316897,18780,938,1.6648116111755369,20,0.7097938656806946,0.048320207744836814,0.04219550266861916,0.025375932455062863,0.009578712284564972,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,17.459262996535486,1.6253468990325928,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
26,1.669755220413208,1.7033824920654297,17340,866,1.6703333854675293,20,0.7120310068130493,0.055991020053625114,0.050423040986061096,0.019241748377680782,0.00864490866661072,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,19.111931992680873,1.6438146829605105,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
27,1.6556068658828735,1.7027324438095093,28380,1418,1.6547234058380127,20,0.7123239636421204,0.041755311191082,0.034929048269987106,0.028808280825614933,0.009619018994271757,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,22.155620463845334,1.6208963394165041,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
28,1.648932695388794,1.7033472061157229,9980,498,1.652340292930603,20,0.7295518517494202,0.0262695886194706,0.021448098123073574,0.01830560527741909,0.003810328664258122,strainer,kit_fox,red_fox,grey_fox,frying_pan,21.202051354604606,1.592139482498169,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
29,1.663591742515564,1.7011231184005735,25540,1276,1.667380690574646,20,0.7138355374336243,0.04386250302195549,0.0408465638756752,0.01883090287446976,0.012767420150339605,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,19.32848981416763,1.6233255863189695,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
30,1.660726547241211,1.7021217346191406,30160,753,1.661679983139038,40,0.711307168006897,0.039247319102287286,0.03372858837246895,0.017336849123239517,0.009194551967084408,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,23.350135579296328,1.6251243352890017,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
31,1.670284628868103,1.7004946470260618,23480,586,1.6666345596313477,40,tiger_cat,Egyptian_cat,tabby,lynx,grey_fox,0.7096390128135681,0.03811245411634445,0.038038156926631934,0.026102550327777863,0.009151844307780266,24.422933913065147,1.6554615497589111,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
32,1.6742360591888428,1.7207384109497068,25280,631,1.6745568513870241,40,tiger_cat,tabby,Egyptian_cat,lynx,grey_fox,0.7283265590667725,0.032228585332632065,0.027216002345085144,0.02536064013838768,0.007568321190774441,26.415202260711517,1.64068341255188,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
33,1.6737552881240845,1.7023677825927734,22440,560,1.673481822013855,40,tiger_cat,Egyptian_cat,tabby,lynx,grey_fox,0.7079691886901855,0.05442377552390098,0.04521296918392181,0.021987872198224068,0.0056141167879104606,29.788044368128638,1.6465272903442385,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
34,1.6352384090423584,1.7221734523773191,14960,373,1.635617971420288,40,0.7367286086082458,0.014666905626654625,0.013160005211830141,0.01148437149822712,0.004204463679343462,strainer,grey_fox,kit_fox,red_fox,frying_pan,28.664234835723015,1.5631952285766602,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
35,1.6670894622802734,1.7056128978729248,24680,616,1.665995717048645,40,tiger_cat,Egyptian_cat,tabby,lynx,grey_fox,0.7126073837280273,0.05005906894803047,0.04023807495832443,0.029836667701601982,0.006993153132498264,25.330274916573874,1.646283745765686,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
36,1.649451494216919,1.7129628658294678,26600,664,1.6461329460144043,40,0.7193026542663574,0.04819472879171372,0.03698403388261795,0.0292145237326622,0.006291330792009831,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,27.919052988701182,1.6134620904922483,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
37,1.6297652721405032,1.720502853393555,19000,474,1.6265079975128174,40,strainer,kit_fox,red_fox,grey_fox,frying_pan,0.7368000745773315,0.01630089245736599,0.01489189174026251,0.014632776379585266,0.002913080621510744,29.192466335586662,1.580136775970459,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
38,1.6223100423812866,1.7045254707336426,15080,376,1.629781723022461,40,0.7234179377555847,0.018881823867559436,0.016301020979881287,0.012755172327160835,0.005939056165516377,strainer,kit_fox,grey_fox,red_fox,racket,27.1554472438944,1.5258525609970093,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
39,1.6677863597869873,1.7099034786224363,30960,773,1.6674785614013672,40,0.7174596786499023,0.04604580998420715,0.028154797852039337,0.020158300176262856,0.007582221645861864,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,27.544915780142244,1.624817132949829,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
40,1.6592769622802734,1.7022442817687988,31850,454,1.6568131446838381,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7107622027397156,0.03847842663526535,0.035407643765211105,0.021095035597682,0.008482927456498146,30.82059167667704,1.625373125076294,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
41,1.6626423597335815,1.7084243297576904,40390,576,1.6620099544525146,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7157551646232605,0.03777437284588814,0.02195734903216362,0.0183209627866745,0.007332715205848217,30.423516183268838,1.610743284225464,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
42,1.6588337421417236,1.7089622020721436,32410,462,1.6579288244247437,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7154116630554199,0.04748361557722092,0.04186749458312988,0.01946211792528629,0.0064773233607411385,32.94100058824666,1.6151615381240845,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
43,1.6659371852874756,1.7108972072601318,33950,484,1.6675300598144531,70,0.7168498635292053,0.031918015331029885,0.03044531866908073,0.021276770159602162,0.0059187114238739005,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,29.959281540888124,1.6270890235900881,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
44,1.6604151725769043,1.7025378942489624,33530,478,1.6585643291473389,70,0.7119030952453613,0.0371619388461113,0.029208097606897358,0.023749399930238724,0.00936654768884182,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,30.393812408167058,1.6287176609039309,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
45,1.6424236297607422,1.7047319412231443,34860,497,1.6413809061050415,70,0.7116380929946899,0.04236101359128952,0.037559784948825836,0.021695686504244804,0.0068755727261304855,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,30.480763166247893,1.6036491394042969,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
46,1.6738522052764893,1.7017114162445068,38710,552,1.6747832298278809,70,0.7081113457679749,0.045137919485569,0.039240069687366486,0.018263405188918117,0.006348255556076765,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,30.990101822560693,1.6454758644104004,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
47,1.6695413589477541,1.7049126625061035,37520,535,1.6689351797103882,70,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,0.7108335494995117,0.04352628812193871,0.03637465089559555,0.028260501101613045,0.005919304210692644,29.7008710825996,1.6305221319198608,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
48,1.6713211536407468,1.7058695554733276,34300,489,1.6725717782974243,70,tiger_cat,tabby,Egyptian_cat,lynx,grey_fox,0.7139599919319153,0.03547264263033867,0.03138624131679535,0.017423775047063828,0.008078287355601788,31.585874853238487,1.6438629627227783,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
49,1.6645957231521606,1.7144508361816406,30870,440,1.6640503406524658,70,0.7228726744651794,0.0385066494345665,0.034087978303432465,0.023017188534140587,0.008413458243012428,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,34.499830159126795,1.6195058822631836,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,4
