,Average fitness,Best fitness,Fitness function uses,Generation,Median fitness,Population size,Predicted class 1,Predicted class 2,Predicted class 3,Predicted class 4,Predicted class 5,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Std Population,Worst Fitness,bounded_mutation_function,classes_to_avoid,crossover_function,max_change,mutation_function,mutation_rate,mutation_variance,selection_function,tournament_size
0,1.6631004810333252,1.7159318923950195,19110,272,1.6605350971221924,70,tiger_cat,Egyptian_cat,tabby,lynx,grey_fox,0.7217711210250854,0.04577262699604034,0.04250628873705864,0.019056718796491626,0.005856506992131472,23.829795583774878,1.631374716758728,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,10
1,1.5847995281219482,1.6079113483428955,50050,714,1.584944486618042,70,partridge,ruffed_grouse,ptarmigan,grey_fox,quail,0.6152058243751526,0.1189536526799202,0.011951071210205557,0.007316280622035266,0.006423304788768292,24.990347266556746,1.5660873651504517,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,10
2,1.620281219482422,1.6410202980041504,50050,714,1.6198178529739382,70,partridge,ruffed_grouse,grey_fox,quail,coucal,0.6493216156959534,0.12401699274778365,0.008309848606586456,0.007915174588561058,0.0071936468593776235,23.60567393803775,1.5998108386993408,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,10
3,1.6729670763015747,1.704556941986084,25900,369,1.67292582988739,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7145672440528871,0.04802563786506653,0.03720723092556,0.02072708122432232,0.0100175142288208,29.116923334154226,1.6419997215270996,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,10
4,1.6758718490600586,1.7046537399291992,20510,292,1.6760145425796509,70,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,0.7098658680915833,0.052405957132577896,0.05101270228624344,0.014498347416520119,0.005209030117839575,27.50802183910131,1.6462156772613523,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,10
5,1.6727313995361328,1.704511642456055,25340,361,1.6715834140777588,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7129958868026733,0.035992108285427094,0.02746984735131264,0.02152581512928009,0.00854105968028307,26.181555486152238,1.6486585140228271,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,10
6,1.6629526615142822,1.7048100233078003,21560,307,1.6613714694976809,70,tiger_cat,tabby,Egyptian_cat,lynx,grey_fox,0.7108760476112366,0.059992436319589615,0.05716972798109055,0.020739059895277023,0.006076178513467312,27.84326157390606,1.6349809169769287,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,10
7,1.677513599395752,1.7013530731201172,20790,296,1.6786957979202268,70,0.7067232728004456,0.05350648239254952,0.0494934543967247,0.02212192676961422,0.0053585912100970745,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,26.437616271994727,1.6536948680877686,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,10
8,1.6731945276260376,1.7011358737945557,19600,279,1.6735162734985352,70,0.7083048820495605,0.04211515933275223,0.03823040798306465,0.01808149740099907,0.007169873919337988,tiger_cat,Egyptian_cat,tabby,lynx,grey_fox,25.466898803358664,1.644692063331604,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,10
9,1.6620104312896729,1.7028751373291016,19110,272,1.6611069440841677,70,tiger_cat,Egyptian_cat,tabby,lynx,red_fox,0.7086800932884216,0.033326998353004456,0.030653132125735283,0.02191117219626904,0.005805863067507744,25.775852070405744,1.628568172454834,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,10
10,1.5802503824234009,1.7085292339324951,11900,169,1.5829353332519531,70,0.7282209992408752,0.019680501893162727,0.016309469938278198,0.013744983822107315,0.0060776532627642155,soccer_ball,red_fox,grey_fox,kit_fox,volleyball,23.51354542310944,1.429714918136597,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
11,1.6734880208969116,1.7044012546539309,27230,388,1.6723536252975464,70,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,0.7113775014877319,0.029352409765124318,0.026401516050100327,0.017533311620354652,0.0069538531824946395,23.962092151179558,1.6451833248138428,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
12,1.681315302848816,1.7019025087356567,22680,323,1.68257474899292,70,0.7076998949050903,0.03922082483768463,0.029250122606754306,0.020213108509778976,0.005784285720437765,tiger_cat,tabby,Egyptian_cat,lynx,red_fox,23.83171490571241,1.6434214115142822,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
13,1.6460398435592651,1.7189624309539795,14560,207,1.6471499204635618,70,strainer,kit_fox,grey_fox,red_fox,frying_pan,0.7332178354263306,0.014336178079247475,0.014230018481612206,0.012626878917217256,0.003879859345033765,27.29657720946627,1.569451093673706,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
14,1.6775206327438354,1.7019622325897217,19390,276,1.6793273687362669,70,tiger_cat,Egyptian_cat,tabby,lynx,grey_fox,0.7060344219207764,0.05863283574581146,0.0522441528737545,0.018778502941131592,0.0040604081004858026,20.663683313503675,1.644179105758667,UniformIntegerMutation,5,OnePointCrossover,15,Projection,0.05,5,TournamentSelection,15
