,Average fitness,Best fitness,Fitness function uses,Generation,Median fitness,Population size,Predicted class 1,Predicted class 2,Predicted class 3,Predicted class 4,Predicted class 5,Probability 1,Probability 2,Probability 3,Probability 4,Probability 5,Std Population,Worst Fitness,bounded_mutation_function,classes_to_avoid,crossover_function,elitism_count,max_change,mutation_function,mutation_rate,mutation_variance,selection_function,tournament_size
0,1.6524937152862549,1.7032549381256104,14140,201,1.652904391288757,70,Tibetan_terrier,Lhasa,Shih-Tzu,pug,Appenzeller,0.7216459512710571,0.02142692729830742,0.01850130222737789,0.018386198207736012,0.017080476507544518,36.27332447905914,1.6043547391891482,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
1,1.6565638780593872,1.701608419418335,15400,219,1.6578320264816284,70,French_bulldog,pug,boxer,Brabancon_griffon,Boston_bull,0.7548887133598328,0.05328836664557457,0.01877603121101856,0.014786684885621069,0.0050375531427562245,37.45438057616915,1.6150197982788086,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
2,1.6658443212509155,1.7116597890853882,13160,187,1.6661139726638794,70,French_bulldog,pug,Brabancon_griffon,Boston_bull,basenji,0.7649649381637573,0.053294532001018524,0.0097596338018775,0.005360547453165054,0.0040661338716745385,34.89565374425534,1.613016128540039,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
3,1.6521471738815308,1.7094589471817017,14140,201,1.6532105207443235,70,French_bulldog,pug,Brabancon_griffon,basenji,Boston_bull,0.7610262036323547,0.05160985514521599,0.012017080560326576,0.006363022141158582,0.005735216196626425,36.427592875367274,1.6056268215179443,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
4,1.6482996940612793,1.7045385837554932,20020,285,1.6512496471405032,70,French_bulldog,pug,Brabancon_griffon,basenji,boxer,0.7656916379928589,0.06114256754517555,0.009830671362578869,0.0058464594185352325,0.0051921564154326924,37.88763101791504,1.5594371557235718,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
5,1.6687779426574707,1.7126722335815432,12950,184,1.6687440872192385,70,0.7760089039802551,0.0634094849228859,0.01087903045117855,0.00422987574711442,0.00359289045445621,French_bulldog,pug,Brabancon_griffon,boxer,basenji,31.97990077813716,1.6243185997009275,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
6,1.6685258150100708,1.7016178369522097,14630,208,1.668046951293945,70,French_bulldog,pug,Brabancon_griffon,boxer,Boston_bull,0.7614645957946777,0.05981599912047386,0.008532676845788956,0.006484492681920528,0.004996583797037602,35.55746983585211,1.6351585388183594,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
7,1.6550856828689575,1.7101991176605225,19670,280,1.6547157764434814,70,0.7651859521865845,0.0549715980887413,0.010770494118332865,0.009630065411329271,0.006166747771203518,French_bulldog,pug,Brabancon_griffon,boxer,basenji,37.665767591149546,1.5915987491607666,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
8,1.6649566888809204,1.7097653150558472,17850,254,1.664987325668335,70,French_bulldog,pug,Brabancon_griffon,boxer,Boston_bull,0.7783982753753662,0.0686877965927124,0.008463614620268345,0.006387151312083006,0.003507210873067379,36.8824952968154,1.63352632522583,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
9,1.652544379234314,1.701819896697998,13230,188,1.6523948907852173,70,Tibetan_terrier,Appenzeller,Shih-Tzu,Lhasa,pug,0.7221908569335938,0.020371202379465103,0.018598247319459915,0.015263285487890244,0.015036820434033869,36.85072859349461,1.6082438230514526,UniformIntegerMutation,5,OnePointCrossover,,15,Projection,0.05,5,TournamentSelection,4
10,1.6542866230010986,1.7031601667404177,17010,242,1.6509963274002075,70,0.7537789344787598,0.05070777237415314,0.010241600684821606,0.00982924550771713,0.0056576915085315704,French_bulldog,pug,Brabancon_griffon,boxer,Boston_bull,35.8277723492524,1.617587327957153,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
11,1.6467630863189695,1.7024542093276978,13790,196,1.6472536325454712,70,French_bulldog,pug,Brabancon_griffon,boxer,basenji,0.7577146887779236,0.05520988255739212,0.016447978094220158,0.009311418049037457,0.004942543338984251,36.38359724822029,1.598061442375183,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
12,1.6594703197479248,1.7033040523529053,14280,203,1.66234028339386,70,0.761227011680603,0.057953082025051124,0.009824570268392565,0.0061785588040947905,0.0055106664076447496,French_bulldog,pug,Brabancon_griffon,boxer,Boston_bull,26.783348087158622,1.6202174425125122,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
13,1.63820481300354,1.702636957168579,20370,290,1.6343336105346682,70,0.762478232383728,0.059828542172908776,0.010148705914616585,0.0064644687809050074,0.005280499346554279,French_bulldog,pug,Brabancon_griffon,boxer,basenji,33.23502784360507,1.5946344137191772,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
14,1.6655610799789429,1.7016738653182983,16520,235,1.6634427309036257,70,0.7671113014221191,0.0654420554637909,0.008218019269406796,0.006371942348778248,0.004963963758200407,French_bulldog,pug,Brabancon_griffon,boxer,Boston_bull,30.17516751954551,1.633129000663757,UniformIntegerMutation,5,OnePointCrossover,1.0,15,Projection,0.05,5,TournamentSelection,4
